ＪＡＮコード,商品名称,規格,値引,値引期間,プラスポイント,PP期間,ポイント倍率,倍期間
4901002178734 ,ＳＢ　あじわいカレー　中辛,１７０ｇ,10,7/15まで,-,-,-,-
4901002178741 ,ＳＢ　あじわいカレー　辛口,１７０ｇ,10,7/15まで,-,-,-,-
4901002178758 ,ＳＢ　あじわいカレー　大辛,１７０ｇ,10,7/15まで,-,-,-,-
4901002178765 ,ＳＢ　あじわいハヤシ,１５０ｇ,10,7/15まで,-,-,-,-
4901002189334 ,ＳＢ　あじわい濃厚欧風カレー　中辛,１５０ｇ,10,7/15まで,-,-,-,-
4901002190736 ,ＳＢ　とけ込むシチュークリーム,１３０ｇ,10,7/15まで,-,-,-,-
4901002190743 ,ＳＢ　とけ込むシチュー　ビーフ,１３４ｇ,10,7/15まで,-,-,-,-
4901005000797 ,ビスコ＜焼きりんご＞,１５枚,10,7/15まで,-,-,-,-
4901005005105 ,ビスコ＜いちご＞,１５枚,10,7/15まで,-,-,-,-
4901005005150 ,ビスコ＜メープル＞,１５枚,10,7/15まで,-,-,-,-
4901005005174 ,ビスコ＜発酵バター＞,１５枚,10,7/15まで,-,-,-,-
4901005005228 ,ビスコ,１５枚,10,7/15まで,-,-,-,-
4901005005259 ,ビスコ＜焼きりんご＞,１５枚,10,7/15まで,-,-,-,-
4901005008519 ,チーザ＜チェダーチーズ＞,３２ｇ,10,7/15まで,-,-,-,-
4901005008533 ,チーザ＜カマンベール＞,３２ｇ,10,7/15まで,-,-,-,-
4901005184961 ,生チーズのチーザカマンベールチーズ仕立て,４０ｇ,10,7/15まで,-,-,-,-
4901005184978 ,生チーズのチーザチェダーチーズ,４０ｇ,10,7/15まで,-,-,-,-
4901005185791 ,クラッツ＜ペッパーベーコン＞,４２ｇ,10,7/15まで,-,-,-,-
4901005185807 ,えだまめクラッツうましお,４２ｇ,10,7/15まで,-,-,-,-
4901005532656 ,ビスコ,１５枚,10,7/15まで,-,-,-,-
4901005532663 ,ビスコ＜発酵バター＞,１５枚,10,7/15まで,-,-,-,-
4901005532670 ,ビスコ＜いちご＞,１５枚,10,7/15まで,-,-,-,-
4901005532687 ,ビスコ＜メープル＞,１５枚,10,7/15まで,-,-,-,-
4901005544451 ,糖質オフチーザダブルチーズの黒胡椒仕立て,４０ｇ,10,7/15まで,-,-,-,-
4901005544468 ,糖質オフクラッツチキンの黒胡椒仕立て,４２ｇ,10,7/15まで,-,-,-,-
4901005544574 ,生チーズのチーザ＜チェダーチーズ＞,３６ｇ,10,7/15まで,-,-,-,-
4901005544581 ,生チーズのチーザ＜カマンベール仕立て＞,３６ｇ,10,7/15まで,-,-,-,-
4901005544598 ,糖質オフチーザ＜ダブルチーズの黒胡椒仕立て＞,３６ｇ,10,7/15まで,-,-,-,-
4901005544703 ,クラッツ＜ペッパーベーコン＞,４２ｇ,10,7/15まで,-,-,-,-
4901005544710 ,クラッツ＜枝豆＞,４２ｇ,10,7/15まで,-,-,-,-
4901005544734 ,糖質オフクラッツ＜チキンの黒胡椒仕立て＞,４２ｇ,10,7/15まで,-,-,-,-
4901037116473 ,味しらべ　濃旨チーズ味,６２ｇ,10,7/15まで,-,-,-,-
4901037116480 ,味しらべ　梅味,６８ｇ,10,7/15まで,-,-,-,-
4901037118194 ,味しらべ,８３ｇ,10,7/15まで,-,-,-,-
4901037131377 ,くちどけ味しらべ　メロン味,１８枚,10,7/15まで,-,-,-,-
4901085044483 ,健康ミネラルむぎ茶,２Ｌ,10,7/15まで,-,-,-,-
4901085046449 ,１日分の野菜,２００ｍｌ,10,7/15まで,-,-,-,-
4901085161982 ,ＴＵＬＬＹ’Ｓ　ＣＯＦＦＥＥ　バリスタブラック,３９０ｍｌ,10,7/15まで,-,-,-,-
4901085613580 ,ＴＵＬＬＹ’Ｓ　ＣＯＦＦＥＥバリスタラテ,３７０ｍｌ,10,7/15まで,-,-,-,-
4901085617786 ,香り薫るむぎ茶ティーバッグ,５４袋,10,7/15まで,-,-,-,-
4901085622438 ,ブルーベリーミックス,２００ｍｌ,10,7/15まで,-,-,-,-
4901085622452 ,ザクロミックス,２００ｍｌ,10,7/15まで,-,-,-,-
4901085622490 ,ごくごく飲める毎日１杯の青汁無糖,２００ｍｌ,10,7/15まで,-,-,-,-
4901085622513 ,ごくごく飲める毎日１杯の青汁ソイラテ,２００ｍｌ,10,7/15まで,-,-,-,-
4901085624401 ,栄養強化型１日分の野菜,２００ｍｌ,10,7/15まで,-,-,-,-
4901085638743 ,充実野菜理想のトマト,２００ｍｌ,10,7/15まで,-,-,-,-
4901085642771 ,紙ビタミン野菜,２００ｍｌ,10,7/15まで,-,-,-,-
4901085650523 ,鉄分野菜,２００ｍｌ,10,7/15まで,-,-,-,-
4901085652084 ,タリーズコーヒー　エスプレッソベース無糖,３４０ｍｌ,10,7/15まで,-,-,-,-
4901085652107 ,タリーズコーヒー　エスプレッソベース甘さひかえめ,３４０ｍｌ,10,7/15まで,-,-,-,-
4901085653463 ,ＴＵＬＬＹ’ＳＣＯＦＦＥＥキリマンジャロ,３９０ｍｌ,10,7/15まで,-,-,-,-
4901085658673 ,健康ミネラルむぎ茶黒豆麦茶,２Ｌ,10,7/15まで,-,-,-,-
4901085659526 ,タリーズコーヒー　エスプレッソベース無糖,３４０ｍｌ,10,7/15まで,-,-,-,-
4901085659540 ,タリーズコーヒー　エスプレッソベース甘さひかえめ,３４０ｍｌ,10,7/15まで,-,-,-,-
4901085663035 ,健康ミネラルむぎ茶黒豆麦茶,２Ｌ,10,7/15まで,-,-,-,-
4901085663660 ,お～いお茶　ＰＵＲＥ　ＧＲＥＥＮ,２Ｌ,10,7/15まで,-,-,-,-
4901085664544 ,１日分の野菜ヒアルロン酸プラス,２００ｍｌ,10,7/15まで,-,-,-,-
4901150110037 ,マイサイズ　欧風カレー,１５０ｇ,10,7/15まで,-,-,-,-
4901150110051 ,マイサイズ　バターチキンカレー,１２０ｇ,10,7/15まで,-,-,-,-
4901150110075 ,マイサイズ　グリーンカレー,１５０ｇ,10,7/15まで,-,-,-,-
4901150110099 ,マイサイズ　親子丼,１５０ｇ,10,7/15まで,-,-,-,-
4901150110112 ,マイサイズ　中華丼,１５０ｇ,10,7/15まで,-,-,-,-
4901150110150 ,マイサイズ　蟹のあんかけ丼,１５０ｇ,10,7/15まで,-,-,-,-
4901150110174 ,マイサイズ　ハヤシ,１５０ｇ,10,7/15まで,-,-,-,-
4901150110198 ,マイサイズ　チーズリゾットの素,８６ｇ,10,7/15まで,-,-,-,-
4901150110211 ,マイサイズ　ビビンバの素,９０ｇ,10,7/15まで,-,-,-,-
4901150110433 ,マイサイズ　キーマカレー中辛,１００ｇ,10,7/15まで,-,-,-,-
4901150110457 ,マイサイズ　鶏そぼろレモン丼,１００ｇ,10,7/15まで,-,-,-,-
4901150110471 ,マイサイズ　タコライスの素辛口,９０ｇ,10,7/15まで,-,-,-,-
4901150110563 ,大塚　マイサイズチキンカレー,１２０ｇ,10,7/15まで,-,-,-,-
4901150110587 ,大塚　マイサイズガパオ,１００ｇ,10,7/15まで,-,-,-,-
4901150112062 ,ボンカレーゴールド甘口,１８０ｇ,10,7/15まで,-,-,-,-
4901150112161 ,ボンカレーゴールド中辛,１８０ｇ,10,7/15まで,-,-,-,-
4901150112260 ,ボンカレーゴールド辛口,１８０ｇ,10,7/15まで,-,-,-,-
4901150112956 ,ボンカレーゴールド　うま辛にんにく　辛口,１８０ｇ,10,7/15まで,-,-,-,-
4901150112963 ,ボンカレーゴールド　芳醇デミカレー至福の甘口,１８０ｇ,10,7/15まで,-,-,-,-
4901150125222 ,大塚食品　ボンカレーネオ　コク　甘口,２００ｇ,10,7/15まで,-,-,-,-
4901150125239 ,ボンカレーネオ　牛肉の旨み　中辛,２００ｇ,10,7/15まで,-,-,-,-
4901150125246 ,ボンカレーネオ　濃厚デミスパイシー辛口,２００ｇ,10,7/15まで,-,-,-,-
4901160103814 ,おかめ豆腐　もめんミニ３,１５０ｇ×３,10,7/15まで,-,-,-,-
4901160310045 ,カリッと焼ける絹厚揚げ,２枚入,10,7/15まで,-,-,-,-
4901259500319 ,ｍｋ　吸油の少ないヘルシーパン粉,１８０Ｇ,10,7/15まで,-,-,-,-
4901306001783 ,野菜生活１００濃厚バナナスムージー,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306008942 ,野菜生活１００　Ｓｍｏｏｔｈｉｅ　ソイプロテインベ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306074138 ,植物性乳酸菌ラブレプレーン,８０ｍｌ×３,10,7/15まで,-,-,-,-
4901306074404 ,野菜生活グリーンスムージー,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306075111 ,野菜生活スムージービタミンスムージー黄桃＆バレンシ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306083475 ,ラブレライト１日分の鉄分,８０ｍｌ×３,10,7/15まで,-,-,-,-
4901306302439 ,野菜生活１００スムージーアサイー＆バナナＭｉｘ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306302453 ,野菜生活１００スムージーみかん＆ゆずＭｉｘ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306302477 ,野菜生活１００スムージーＳマスカット＆ラ・フランス,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306302675 ,野菜生活１００スムージーソイプロテインざくろ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306303375 ,野菜生活スムージー　アサイー＆ざくろ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901306303849 ,野菜生活１００バナナ＆アーモンドＭＩＸ,３３０ｍｌ,10,7/15まで,-,-,-,-
4901313204627 ,こつぶっこ,１１０ｇ,10,7/15まで,-,-,-,-
4901313205730 ,亀田　サラダうす焼,８０ｇ,10,7/15まで,-,-,-,-
4901313207741 ,減塩ハッピーターン,８３ｇ,10,7/15まで,-,-,-,-
4901313207871 ,亀田　ハッピーターン,９６ｇ,10,7/15まで,-,-,-,-
4901313210215 ,ハッピーターンスパイス,７３ｇ,10,7/15まで,-,-,-,-
4901313215906 ,無限エビ,７３ｇ,10,7/15まで,-,-,-,-
4901313240632 ,７１ｇ　ハッピーターン粉雪ホワイト,７１ｇ,10,7/15まで,-,-,-,-
4901313248485 ,こつぶっこ　ハニーバター風味,７２ｇ,10,7/15まで,-,-,-,-
4901313249031 ,無限エビ　エビチリ味,６３ｇ,10,7/15まで,-,-,-,-
4901313254905 ,亀田のうす焼マヨネーズ風味,７０ｇ,10,7/15まで,-,-,-,-
4901313255803 ,こつぶっこ　ビターキャラメル風味,７２ｇ,10,7/15まで,-,-,-,-
4901313256015 ,こつぶっこ,１００ｇ,10,7/15まで,-,-,-,-
4901313256121 ,無限エビ,５８ｇ,10,7/15まで,-,-,-,-
4901313256145 ,無限のり,５８ｇ,10,7/15まで,-,-,-,-
4901313259870 ,ハッピーターン　しあわせバタ～味,７１ｇ,10,7/15まで,-,-,-,-
4901313264812 ,無限エビ　海老マヨネーズ風味,５３ｇ,10,7/15まで,-,-,-,-
4901313271162 ,無限エビ海老チリ味,５３ｇ,10,7/15まで,-,-,-,-
4901313271872 ,ハッピーターンハッピーパウダー５０％マシ,７１ｇ,10,7/15まで,-,-,-,-
4901313272411 ,亀田のうす焼梅,７０ｇ,10,7/15まで,-,-,-,-
4901313272671 ,ハッピーターン亀田の柿の種味,７１ｇ,10,7/15まで,-,-,-,-
4901313277485 ,無限のりお好み焼ソース風味,５３ｇ,10,7/15まで,-,-,-,-
4901313810668 ,無限のり,７３ｇ,10,7/15まで,-,-,-,-
4901313938218 ,えびうす焼,７０ｇ,10,7/15まで,-,-,-,-
4901330183059 ,元祖たこやき亭昔ながらのソース味,５５ｇ,10,7/15まで,-,-,-,-
4901330581480 ,ピザポテト,６０ｇ,10,7/15まで,-,-,-,-
4901330582050 ,ピザポテトマルゲリータ味,５５ｇ,10,7/15まで,-,-,-,-
4901330582074 ,ピザポテト明太マヨ風味,５７ｇ,10,7/15まで,-,-,-,-
4901330594145 ,ポテトチップスザ厚切りのためのうすしお味,５５ｇ,10,7/15まで,-,-,-,-
4901330594190 ,ポテトチップスザ厚切りのためののりしお味,５５ｇ,10,7/15まで,-,-,-,-
4901330594435 ,ポテトチップスザ厚切りのためのコンソメ味,５５ｇ,10,7/15まで,-,-,-,-
4901330594947 ,ポテトチップスザ厚切りのためのコンソメ味,５５ｇ,10,7/15まで,-,-,-,-
4901330600693 ,冬ポテト３種のチーズとトリュフ味,６０ｇ,10,7/15まで,-,-,-,-
4901330600709 ,冬ポテト北海道産ほたてとバター味,６０ｇ,10,7/15まで,-,-,-,-
4901330600716 ,春ポテトバターとトリュフ味,６０ｇ,10,7/15まで,-,-,-,-
4901330600723 ,春ポテト２種の岩塩味,６０ｇ,10,7/15まで,-,-,-,-
4901330600754 ,夏ポテト対馬の浜御塩味,６０ｇ,10,7/15まで,-,-,-,-
4901330600761 ,夏ポテト紀州の南高梅味,６０ｇ,10,7/15まで,-,-,-,-
4901330647346 ,Ｊａｇａｂｅｅうすしお味たっぷりパック,８５ｇ,10,7/15まで,-,-,-,-
4901330647360 ,Ｊａｇａｂｅｅバターしょうゆ味たっぷりパック,８５ｇ,10,7/15まで,-,-,-,-
4901330748050 ,フルグラボール,２６ｇ,10,7/15まで,-,-,-,-
4901330749231 ,フルグラボールいちごみるく味,２６ｇ,10,7/15まで,-,-,-,-
4901330803544 ,ｍｉｉｎｏそら豆しお味,２８ｇ,10,7/15まで,-,-,-,-
4901330910884 ,カルビー堅あげポテト九州しょうゆ,６３ｇ,10,7/15まで,-,-,-,-
4901330910914 ,カルビー堅あげポテト関西だししょうゆ,６３ｇ,10,7/15まで,-,-,-,-
4901330914813 ,カルビー堅あげポテト焼きのり味,６５ｇ,10,7/15まで,-,-,-,-
4901330918101 ,堅あげポテトうすしお味,６５ｇ,10,7/15まで,-,-,-,-
4901330920524 ,堅あげポテトブラックペッパー,６５ｇ,10,7/15まで,-,-,-,-
4901330921811 ,ポテトチップス超薄切りこだわりしお味,４０ｇ,10,7/15まで,-,-,-,-
4901330922641 ,堅あげポテト海老塩にんにく味,６０ｇ,10,7/15まで,-,-,-,-
4901330922832 ,堅あげポテト柚子こしょう味,６０ｇ,10,7/15まで,-,-,-,-
4901330922948 ,ポテトチップス超薄切りコンソメ味,４０ｇ,10,7/15まで,-,-,-,-
4901330922955 ,堅あげポテト牡蠣バター味,６０ｇ,10,7/15まで,-,-,-,-
4901330923273 ,堅あげポテト梅味,６０ｇ,10,7/15まで,-,-,-,-
4901330923501 ,堅あげポテト塩わさび味,６０ｇ,10,7/15まで,-,-,-,-
4901330923549 ,ポテトチップス超薄切りサワークリームオニオン,４０ｇ,10,7/15まで,-,-,-,-
4901330923617 ,堅あげポテトねぎ塩だれ味,６０ｇ,10,7/15まで,-,-,-,-
4901335123456 ,Ｌａｒｇｅサイズ　カラムーチョチップスホットチリ味,１０８ｇ,10,7/15まで,-,-,-,-
4901335123463 ,Ｌａｒｇｅサイズ　すっぱムーチョチップスさっぱり梅,１０８ｇ,10,7/15まで,-,-,-,-
4901335156386 ,Ｌａｒｇｅサイズ　ポテトチップス　のり塩,１１２ｇ,10,7/15まで,-,-,-,-
4901335156393 ,Ｌａｒｇｅサイズ　ポテトチップス　じゃがいもと塩,１１２ｇ,10,7/15まで,-,-,-,-
4901335156409 ,Ｌａｒｇｅサイズ　ポテトチップス　金のコンソメ,１１２ｇ,10,7/15まで,-,-,-,-
4901335606652 ,完全メシ　カラムーチョ　辛旨！スパイスカレー,３８ｇ,10,7/15まで,-,-,-,-
4901336100920 ,２０枚星たべよ（しお味）,２０枚,10,7/15まで,-,-,-,-
4901336536781 ,瀬戸しお　梅味,６６ｇ,10,7/15まで,-,-,-,-
4901336537948 ,瀬戸しお,７６ｇ,10,7/15まで,-,-,-,-
4901336539027 ,瀬戸しお　うま塩味,７１ｇ,10,7/15まで,-,-,-,-
4901336539379 ,瀬戸しおうめ味,７１ｇ,10,7/15まで,-,-,-,-
4901336539454 ,瀬戸しお味ゆず塩味,７６ｇ,10,7/15まで,-,-,-,-
4901336731247 ,星たべよ３種アソート,２４枚,10,7/15まで,-,-,-,-
4901340228429 ,カルピス　カルピスソーダ,１．５Ｌ,10,7/15まで,-,-,-,-
4901340689312 ,カルピス　カルピスウォーター,１．５Ｌ,10,7/15まで,-,-,-,-
4901360352142 ,フェットチーネグミイタリアングレープ味,５０ｇ,10,7/15まで,-,-,-,-
4901360352159 ,フェットチーネグミイタリアンレモン味,５０ｇ,10,7/15まで,-,-,-,-
4901360352166 ,フェットチーネグミコーラ味,５０ｇ,10,7/15まで,-,-,-,-
4901360352173 ,フェットチーネグソーダ味,５０ｇ,10,7/15まで,-,-,-,-
4901360353880 ,しゃりもにグミヨーグルト味,５７ｇ,10,7/15まで,-,-,-,-
4901360353897 ,しゃりもにグミグレープ味,５７ｇ,10,7/15まで,-,-,-,-
4901360357710 ,食後の０ｋｃａｌマスカット味,１３８ｇ,10,7/15まで,-,-,-,-
4901360357727 ,食後の０ＫＣａｌみかん味,１３８ｇ,10,7/15まで,-,-,-,-
4901360360086 ,しゃりもにグミりんご味,５７ｇ,10,7/15まで,-,-,-,-
4901360361410 ,フェットチーネグミつぶつぶフルーツティー味,４７ｇ,10,7/15まで,-,-,-,-
4901360361953 ,デザートマルシェミックス,１４０ｇ,10,7/15まで,-,-,-,-
4901360361960 ,デザートマルシェみかん,１４０ｇ,10,7/15まで,-,-,-,-
4901360361977 ,デザートマルシェ白桃,１４０ｇ,10,7/15まで,-,-,-,-
4901360361984 ,デザートマルシェぶどう＆ナタデココ,１４０ｇ,10,7/15まで,-,-,-,-
4901360362066 ,食後の０ｋｃａｌソーダ味,１３８ｇ,10,7/15まで,-,-,-,-
4901360364404 ,フェットチーネグミシャインマスカットホワイトソーダ,４７ｇ,10,7/15まで,-,-,-,-
4901360366491 ,しゃりもにグミピーチ味,５７ｇ,10,7/15まで,-,-,-,-
4901360366507 ,しゃりもにグミフルーティエナジードリンク味,５７ｇ,10,7/15まで,-,-,-,-
4901360366583 ,フェットチーネグミアサイーボウル味,４７ｇ,10,7/15まで,-,-,-,-
4901360366590 ,デザートマルシェミックス,１４２ｇ,10,7/15まで,-,-,-,-
4901360366606 ,デザートマルシェみかん,１４２ｇ,10,7/15まで,-,-,-,-
4901360366613 ,デザートマルシェ白桃＆黄桃,１４２ｇ,10,7/15まで,-,-,-,-
4901360366620 ,デザートマルシェぶどう＆ナタデココ,１４２ｇ,10,7/15まで,-,-,-,-
4901360366637 ,デザートマルシェマンゴー,１４２ｇ,10,7/15まで,-,-,-,-
4901360366644 ,デザートマルシェヨーグルト味,１４２ｇ,10,7/15まで,-,-,-,-
4901360366651 ,デザートマルシェパイン,１４２ｇ,10,7/15まで,-,-,-,-
4901360366668 ,デザートマルシェナタデココ＆ライチゼリー,１４２ｇ,10,7/15まで,-,-,-,-
4901515003684 ,うちのごはんおそうざいの素キャベツのガリバタ醤油炒,７４ｇ,10,7/15まで,-,-,-,-
4901515014987 ,キッコーマン　おにぎリッチ　焼肉味,２個分×２,10,7/15まで,-,-,-,-
4901515015007 ,キッコーマン　おにぎリッチ　きんぴらそぼろ,２個分×２,10,7/15まで,-,-,-,-
